,predicate,subject,object,sub,pred,obj
0,11991,11256,11255,11256,11991,11255
1,11991,9667,8800,9667,11991,8800
2,11991,3579,11763,3579,11991,11763
3,11991,9681,9682,9681,11991,9682
4,11991,9336,9009,9336,11991,9009
5,11991,11956,11958,11956,11991,11958
6,11991,8883,8924,8883,11991,8924
7,11991,11632,11565,11632,11991,11565
8,11991,8917,8936,8917,11991,8936
9,11991,11318,5011,11318,11991,5011
10,11991,9265,11737,9265,11991,11737
11,11991,9217,8965,9217,11991,8965
12,11991,6758,2179,6758,11991,2179
13,11991,2018,2402,2018,11991,2402
14,11991,8838,11785,8838,11991,11785
15,11991,1901,8691,1901,11991,8691
16,11991,2103,1651,2103,11991,1651
17,11991,2462,2059,2462,11991,2059
18,11991,9530,11829,9530,11991,11829
19,11991,9321,9315,9321,11991,9315
20,11991,11777,8792,11777,11991,8792
21,11991,1688,2465,1688,11991,2465
22,11991,9438,9276,9438,11991,9276
23,11991,2426,2465,2426,11991,2465
24,11991,8585,8603,8585,11991,8603
25,11991,2067,2465,2067,11991,2465
26,11991,1761,2248,1761,11991,2248
27,11991,9461,9415,9461,11991,9415
28,11991,9665,9580,9665,11991,9580
29,11991,11716,11717,11716,11991,11717
30,11991,9661,1866,9661,11991,1866
31,11991,11659,11322,11659,11991,11322
32,11991,11616,11561,11616,11991,11561
33,11991,5461,2208,5461,11991,2208
34,11991,2748,6723,2748,11991,6723
35,11991,11432,1606,11432,11991,1606
36,11991,9601,9600,9601,11991,9600
37,11991,11762,1635,11762,11991,1635
38,11991,9513,2291,9513,11991,2291
39,11991,5908,6723,5908,11991,6723
40,11991,9619,2228,9619,11991,2228
41,11991,2164,2453,2164,11991,2453
42,11991,1846,2250,1846,11991,2250
43,11991,9516,1737,9516,11991,1737
44,11991,1777,6753,1777,11991,6753
45,11991,9394,9055,9394,11991,9055
46,11991,2801,1609,2801,11991,1609
47,11991,8961,9230,8961,11991,9230
48,11991,9008,8942,9008,11991,8942
49,11991,1863,2465,1863,11991,2465
50,11991,9592,2803,9592,11991,2803
51,11991,3261,8608,3261,11991,8608
52,11991,9040,8952,9040,11991,8952
53,11991,9459,9461,9459,11991,9461
54,11991,8634,8745,8634,11991,8745
55,11991,9230,8953,9230,11991,8953
56,11991,11359,1639,11359,11991,1639
57,11991,1821,1820,1821,11991,1820
58,11991,11549,8575,11549,11991,8575
59,11991,1659,1860,1659,11991,1860
60,11991,2971,1838,2971,11991,1838
61,11991,3988,1611,3988,11991,1611
62,11991,9099,11771,9099,11991,11771
63,11991,1660,2465,1660,11991,2465
64,11991,9475,9473,9475,11991,9473
65,11991,1721,1798,1721,11991,1798
66,11991,8772,1599,8772,11991,1599
67,11991,9052,9394,9052,11991,9394
68,11991,1633,1617,1633,11991,1617
69,11991,11540,11541,11540,11991,11541
70,11991,8965,9253,8965,11991,9253
71,11991,8944,8979,8944,11991,8979
72,11991,9598,9556,9598,11991,9556
73,11991,1682,11760,1682,11991,11760
74,11991,9296,9297,9296,11991,9297
75,11991,11766,1647,11766,11991,1647
76,11991,11558,9648,11558,11991,9648
77,11991,8868,3551,8868,11991,3551
78,11991,2069,6717,2069,11991,6717
79,11991,9312,9315,9312,11991,9315
80,11991,9517,2248,9517,11991,2248
81,11991,11318,9506,11318,11991,9506
82,11991,1640,2123,1640,11991,2123
83,11991,11792,2801,11792,11991,2801
84,11991,8546,9541,8546,11991,9541
85,11991,11518,9726,11518,11991,9726
86,11991,11157,2809,11157,11991,2809
87,11991,9762,8608,9762,11991,8608
88,11991,8815,2443,8815,11991,2443
89,11991,9293,9289,9293,11991,9289
90,11991,8895,8889,8895,11991,8889
91,11991,8588,6671,8588,11991,6671
92,11991,11705,11724,11705,11991,11724
93,11991,4206,11433,4206,11991,11433
94,11991,9298,9133,9298,11991,9133
95,11991,11775,9614,11775,11991,9614
96,11991,1589,8603,1589,11991,8603
97,11991,1718,2179,1718,11991,2179
98,11991,1969,2465,1969,11991,2465
99,11991,2467,1811,2467,11991,1811
100,11991,6726,11347,6726,11991,11347
101,11991,11043,3697,11043,11991,3697
102,11991,11492,8957,11492,11991,8957
103,11991,9222,8948,9222,11991,8948
104,11991,9593,2113,9593,11991,2113
105,11991,9202,9013,9202,11991,9013
106,11991,9058,8942,9058,11991,8942
107,11991,8991,9217,8991,11991,9217
108,11991,11513,11503,11513,11991,11503
109,11991,11783,5051,11783,11991,5051
110,11991,9635,9473,9635,11991,9473
111,11991,1585,8603,1585,11991,8603
112,11991,11547,1609,11547,11991,1609
113,11991,9472,9484,9472,11991,9484
114,11991,1646,1609,1646,11991,1609
115,11991,9071,8959,9071,11991,8959
116,11991,8934,8935,8934,11991,8935
117,11991,8835,8691,8835,11991,8691
118,11991,8797,5567,8797,11991,5567
119,11991,11248,11250,11248,11991,11250
120,11991,11511,11499,11511,11991,11499
121,11991,2113,3839,2113,11991,3839
122,11991,11771,1623,11771,11991,1623
123,11991,11782,2228,11782,11991,2228
124,11991,8867,8852,8867,11991,8852
125,11991,8980,11486,8980,11991,11486
126,11991,8769,8852,8769,11991,8852
127,11991,1641,1609,1641,11991,1609
128,11991,9064,9239,9064,11991,9239
129,11991,9589,9633,9589,11991,9633
130,11991,8788,2228,8788,11991,2228
131,11991,8303,6667,8303,11991,6667
132,11991,1792,11268,1792,11991,11268
133,11991,2226,2746,2226,11991,2746
134,11991,11556,2113,11556,11991,2113
135,11991,9356,9070,9356,11991,9070
136,11991,8976,8979,8976,11991,8979
137,11991,9055,9330,9055,11991,9330
138,11991,8954,8945,8954,11991,8945
139,11991,1743,1681,1743,11991,1681
140,11991,9056,8960,9056,11991,8960
141,11991,8742,1659,8742,11991,1659
142,11991,1625,1608,1625,11991,1608
143,11991,9637,11117,9637,11991,11117
144,11991,11071,11022,11071,11991,11022
145,11991,9563,1609,9563,11991,1609
146,11991,11867,11708,11867,11991,11708
147,11991,2085,2465,2085,11991,2465
148,11991,5102,1603,5102,11991,1603
149,11991,11758,11474,11758,11991,11474
150,11991,11508,11499,11508,11991,11499
151,11991,1978,2329,1978,11991,2329
152,11991,11669,11477,11669,11991,11477
153,11991,9469,1866,9469,11991,1866
154,11991,11772,1635,11772,11991,1635
155,11991,9342,8979,9342,11991,8979
156,11991,11866,11708,11866,11991,11708
157,11991,11424,1646,11424,11991,1646
158,11991,8879,8788,8879,11991,8788
159,11991,9502,5051,9502,11991,5051
160,11991,8559,8603,8559,11991,8603
161,11991,9455,9456,9455,11991,9456
162,11991,11730,9267,11730,11991,9267
163,11991,11551,9181,11551,11991,9181
164,11991,11311,9523,11311,11991,9523
165,11991,11637,3839,11637,11991,3839
166,11991,9867,8839,9867,11991,8839
167,11991,8549,6667,8549,11991,6667
168,11991,8952,8958,8952,11991,8958
169,11991,11268,2166,11268,11991,2166
170,11991,2785,1895,2785,11991,1895
171,11991,11780,1647,11780,11991,1647
172,11991,9623,1623,9623,11991,1623
173,11991,6647,1989,6647,11991,1989
174,11991,11840,11540,11840,11991,11540
175,11991,9565,8867,9565,11991,8867
176,11991,8931,8922,8931,11991,8922
177,11991,2270,8731,2270,11991,8731
178,11991,11705,11885,11705,11991,11885
179,11991,1599,1645,1599,11991,1645
180,11991,8917,8935,8917,11991,8935
181,11991,1616,1654,1616,11991,1654
182,11991,8608,2228,8608,11991,2228
183,11991,11254,11258,11254,11991,11258
184,11991,9009,9015,9009,11991,9015
185,11991,11494,11503,11494,11991,11503
186,11991,2445,2275,2445,11991,2275
187,11991,9017,8992,9017,11991,8992
188,11991,9354,8968,9354,11991,8968
189,11991,1649,1616,1649,11991,1616
190,11991,9070,9129,9070,11991,9129
191,11991,9330,9347,9330,11991,9347
192,11991,9281,9012,9281,11991,9012
193,11991,11656,11657,11656,11991,11657
194,11991,8923,8924,8923,11991,8924
195,11991,8936,8925,8936,11991,8925
196,11991,11581,11958,11581,11991,11958
197,11991,9010,9016,9010,11991,9016
198,11991,2548,8603,2548,11991,8603
199,11991,9635,8867,9635,11991,8867
200,11991,9587,6679,9587,11991,6679
201,11991,11816,8575,11816,11991,8575
202,11991,11519,11408,11519,11991,11408
203,11991,8876,1639,8876,11991,1639
204,11991,1604,1618,1604,11991,1618
205,11991,11253,11259,11253,11991,11259
206,11991,11322,11073,11322,11991,11073
207,11991,9315,9342,9315,11991,9342
208,11991,2140,2291,2140,11991,2291
209,11991,11517,11503,11517,11991,11503
210,11991,11504,11408,11504,11991,11408
211,11991,11617,9697,11617,11991,9697
212,11991,2322,2548,2322,11991,2548
213,11991,9703,2548,9703,11991,2548
214,11991,9611,2208,9611,11991,2208
215,11991,11949,11457,11949,11991,11457
216,11991,11952,9690,11952,11991,9690
217,11991,9572,8852,9572,11991,8852
218,11991,4764,11816,4764,11991,11816
219,11991,2619,8788,2619,11991,8788
220,11991,9580,11479,9580,11991,11479
221,11991,9394,9392,9394,11991,9392
222,11991,11956,1648,11956,11991,1648
223,11991,2809,2323,2809,11991,2323
224,11991,9307,9205,9307,11991,9205
225,11991,2195,8788,2195,11991,8788
226,11991,2963,2214,2963,11991,2214
227,11991,2985,2984,2985,11991,2984
228,11991,1601,1633,1601,11991,1633
229,11991,9676,9513,9676,11991,9513
230,11991,11848,6708,11848,11991,6708
231,11991,2650,2139,2650,11991,2139
232,11991,11632,11631,11632,11991,11631
233,11991,1949,1606,1949,11991,1606
234,11991,2462,2680,2462,11991,2680
235,11991,2681,11495,2681,11991,11495
236,11991,9647,9503,9647,11991,9503
237,11991,1666,8772,1666,11991,8772
238,11991,9559,11771,9559,11991,11771
239,11991,9057,9253,9057,11991,9253
240,11991,11531,11499,11531,11991,11499
241,11991,2576,1989,2576,11991,1989
242,11991,11345,2100,11345,11991,2100
243,11991,1801,1952,1801,11991,1952
244,11991,1766,6473,1766,11991,6473
245,11991,2208,2099,2208,11991,2099
246,11991,9591,6706,9591,11991,6706
247,11991,11642,9435,11642,11991,9435
248,11991,9631,8852,9631,11991,8852
249,11991,11517,11495,11517,11991,11495
250,11991,9777,2291,9777,11991,2291
251,11991,9286,9023,9286,11991,9023
252,11991,1682,9579,1682,11991,9579
253,11991,9025,9017,9025,11991,9017
254,11991,8924,8915,8924,11991,8915
255,11991,9001,9072,9001,11991,9072
256,11991,6673,2144,6673,11991,2144
257,11991,8940,9435,8940,11991,9435
258,11991,4647,8867,4647,11991,8867
259,11991,11515,11503,11515,11991,11503
260,11991,9576,2123,9576,11991,2123
261,11991,8913,8914,8913,11991,8914
262,11991,2056,8720,2056,11991,8720
263,11991,9803,1635,9803,11991,1635
264,11991,11630,11559,11630,11991,11559
265,11991,8964,8979,8964,11991,8979
266,11991,11648,11649,11648,11991,11649
267,11991,8909,8904,8909,11991,8904
268,11991,9511,9469,9511,11991,9469
269,11991,9247,9251,9247,11991,9251
270,11991,9580,2291,9580,11991,2291
271,11991,11651,1623,11651,11991,1623
272,11991,11062,1647,11062,11991,1647
273,11991,8770,1647,8770,11991,1647
274,11991,8851,8852,8851,11991,8852
275,11991,9040,8965,9040,11991,8965
276,11991,9326,9392,9326,11991,9392
277,11991,9585,6679,9585,11991,6679
278,11991,11544,1641,11544,11991,1641
279,11991,9503,6719,9503,11991,6719
280,11991,11582,11583,11582,11991,11583
281,11991,11823,2780,11823,11991,2780
282,11991,11745,11747,11745,11991,11747
283,11991,11610,11608,11610,11991,11608
284,11991,9078,9431,9078,11991,9431
285,11991,1866,2576,1866,11991,2576
286,11991,11818,2208,11818,11991,2208
287,11991,9347,8993,9347,11991,8993
288,11991,1961,2335,1961,11991,2335
289,11991,11345,2980,11345,11991,2980
290,11991,9032,9285,9032,11991,9285
291,11991,8941,9394,8941,11991,9394
292,11991,3988,1604,3988,11991,1604
293,11991,9610,11219,9610,11991,11219
294,11991,8830,8876,8830,11991,8876
295,11991,1607,1618,1607,11991,1618
296,11991,9664,9665,9664,11991,9665
297,11991,11511,9726,11511,11991,9726
298,11991,9456,9457,9456,11991,9457
299,11991,11791,2449,11791,11991,2449
300,11991,11666,6707,11666,11991,6707
301,11991,11768,1647,11768,11991,1647
302,11991,9628,1606,9628,11991,1606
303,11991,11501,11967,11501,11991,11967
304,11991,11514,11408,11514,11991,11408
305,11991,11500,11408,11500,11991,11408
306,11991,8788,8609,8788,11991,8609
307,11991,2098,2179,2098,11991,2179
308,11991,9382,9030,9382,11991,9030
309,11991,9522,2291,9522,11991,2291
310,11991,2057,2465,2057,11991,2465
311,11991,9643,2585,9643,11991,2585
312,11991,8896,8894,8896,11991,8894
313,11991,9596,11592,9596,11991,11592
314,11991,2119,2538,2119,11991,2538
315,11991,11613,1609,11613,11991,1609
316,11991,8899,8897,8899,11991,8897
317,11991,11036,9477,11036,11991,9477
318,11991,11408,5461,11408,11991,5461
319,11991,11319,3129,11319,11991,3129
320,11991,2813,2443,2813,11991,2443
321,11991,11621,2113,11621,11991,2113
322,11991,9187,9481,9187,11991,9481
323,11991,3285,1640,3285,11991,1640
324,11991,11554,8867,11554,11991,8867
325,11991,1700,2693,1700,11991,2693
326,11991,11491,9311,11491,11991,9311
327,11991,11430,11346,11430,11991,11346
328,11991,11413,11375,11413,11991,11375
329,11991,11772,9493,11772,11991,9493
330,11991,9337,9005,9337,11991,9005
331,11991,9292,9289,9292,11991,9289
332,11991,1631,1609,1631,11991,1609
333,11991,9279,9014,9279,11991,9014
334,11991,4086,9498,4086,11991,9498
335,11991,8958,8969,8958,11991,8969
336,11991,8969,9042,8969,11991,9042
337,11991,11320,11792,11320,11991,11792
338,11991,9202,9012,9202,11991,9012
339,11991,8824,5143,8824,11991,5143
340,11991,9685,2364,9685,11991,2364
341,11991,2635,1901,2635,11991,1901
342,11991,11418,1599,11418,11991,1599
343,11991,8906,8902,8906,11991,8902
344,11991,11456,11677,11456,11991,11677
345,11991,11876,11877,11876,11991,11877
346,11991,8971,8980,8971,11991,8980
347,11991,4306,2809,4306,11991,2809
348,11991,11862,5143,11862,11991,5143
349,11991,10126,9784,10126,11991,9784
350,11991,1980,8746,1980,11991,8746
351,11991,11495,2001,11495,11991,2001
352,11991,2100,1635,2100,11991,1635
353,11991,9354,9058,9354,11991,9058
354,11991,8894,8895,8894,11991,8895
355,11991,11646,11648,11646,11991,11648
356,11991,11243,11245,11243,11991,11245
357,11991,11564,3711,11564,11991,3711
358,11991,11660,11554,11660,11991,11554
359,11991,2465,1744,2465,11991,1744
360,11991,8907,8905,8907,11991,8905
361,11991,2634,1683,2634,11991,1683
362,11991,11493,8952,11493,11991,8952
363,11991,8301,1796,8301,11991,1796
364,11991,11606,11607,11606,11991,11607
365,11991,9349,8980,9349,11991,8980
366,11991,6756,9586,6756,11991,9586
367,11991,11765,6707,11765,11991,6707
368,11991,8488,8609,8488,11991,8609
369,11991,9264,8885,9264,11991,8885
370,11991,11604,11610,11604,11991,11610
371,11991,11303,11305,11303,11991,11305
372,11991,2974,8772,2974,11991,8772
373,11991,9457,9416,9457,11991,9416
374,11991,6445,1810,6445,11991,1810
375,11991,9660,11041,9660,11991,11041
376,11991,9611,11479,9611,11991,11479
377,11991,11740,11734,11740,11991,11734
378,11991,11714,11961,11714,11991,11961
379,11991,1904,2340,1904,11991,2340
380,11991,11779,8840,11779,11991,8840
381,11991,9290,9294,9290,11991,9294
382,11991,9308,8958,9308,11991,8958
383,11991,2732,2465,2732,11991,2465
384,11991,9389,9362,9389,11991,9362
385,11991,11106,1647,11106,11991,1647
386,11991,9042,9039,9042,11991,9039
387,11991,9314,9318,9314,11991,9318
388,11991,2693,3551,2693,11991,3551
389,11991,9257,9252,9257,11991,9252
390,11991,8860,2222,8860,11991,2222
391,11991,9067,9386,9067,11991,9386
392,11991,9021,9012,9021,11991,9012
393,11991,8552,11503,8552,11991,11503
394,11991,11562,9511,11562,11991,9511
395,11991,2048,1790,2048,11991,1790
396,11991,2021,3839,2021,11991,3839
397,11991,11445,9468,11445,11991,9468
398,11991,2093,9482,2093,11991,9482
399,11991,3845,4540,3845,11991,4540
400,11991,11784,8609,11784,11991,8609
401,11991,11556,8769,11556,11991,8769
402,11991,9334,9009,9334,11991,9009
403,11991,11186,2974,11186,11991,2974
404,11991,9063,8974,9063,11991,8974
405,11991,11967,1609,11967,11991,1609
406,11991,2479,9488,2479,11991,9488
407,11991,1571,9577,1571,11991,9577
408,11991,11455,9624,11455,11991,9624
409,11991,3711,2027,3711,11991,2027
410,11991,8918,8925,8918,11991,8925
411,11991,9597,8862,9597,11991,8862
412,11991,11503,2001,11503,11991,2001
413,11991,11864,11752,11864,11991,11752
414,11991,11764,1640,11764,11991,1640
415,11991,9220,8954,9220,11991,8954
416,11991,11520,11503,11520,11991,11503
417,11991,11519,11495,11519,11991,11495
418,11991,8866,8867,8866,11991,8867
419,11991,9726,11635,9726,11991,11635
420,11991,2201,2045,2201,11991,2045
421,11991,9611,2291,9611,11991,2291
422,11991,11766,9531,11766,11991,9531
423,11991,11627,11626,11627,11991,11626
424,11991,11512,9726,11512,11991,9726
425,11991,11607,11605,11607,11991,11605
426,11991,11349,1761,11349,11991,1761
427,11991,11738,9266,11738,11991,9266
428,11991,2322,8867,2322,11991,8867
429,11991,9703,3102,9703,11991,3102
430,11991,8437,1609,8437,11991,1609
431,11991,8413,9784,8413,11991,9784
432,11991,9572,8851,9572,11991,8851
433,11991,8492,2465,8492,11991,2465
434,11991,11780,11792,11780,11991,11792
435,11991,8904,8902,8904,11991,8902
436,11991,9326,9009,9326,11991,9009
437,11991,8822,8610,8822,11991,8610
438,11991,2126,1617,2126,11991,1617
439,11991,9537,8769,9537,11991,8769
440,11991,11364,2364,11364,11991,2364
441,11991,8976,8973,8976,11991,8973
442,11991,8946,9305,8946,11991,9305
443,11991,8608,1607,8608,11991,1607
444,11991,4544,11074,4544,11991,11074
445,11991,9107,9503,9107,11991,9503
446,11991,9307,9027,9307,11991,9027
447,11991,1856,11363,1856,11991,11363
448,11991,9254,8953,9254,11991,8953
449,11991,9166,9432,9166,11991,9432
450,11991,9024,9032,9024,11991,9032
451,11991,11444,9482,11444,11991,9482
452,11991,2301,2318,2301,11991,2318
453,11991,9347,8980,9347,11991,8980
454,11991,9508,9582,9508,11991,9582
455,11991,2061,2438,2061,11991,2438
456,11991,8977,8973,8977,11991,8973
457,11991,11550,11551,11550,11991,11551
458,11991,1624,11346,1624,11991,11346
459,11991,8919,8925,8919,11991,8925
460,11991,11295,11306,11295,11991,11306
461,11991,8391,1810,8391,11991,1810
462,11991,5051,8838,5051,11991,8838
463,11991,9046,8957,9046,11991,8957
464,11991,11498,9726,11498,11991,9726
465,11991,9028,9004,9028,11991,9004
466,11991,1678,1737,1678,11991,1737
467,11991,11768,11771,11768,11991,11771
468,11991,11446,2402,11446,11991,2402
469,11991,9529,11186,9529,11991,11186
470,11991,2547,2139,2547,11991,2139
471,11991,9763,11503,9763,11991,11503
472,11991,2452,2449,2452,11991,2449
473,11991,8909,8905,8909,11991,8905
474,11991,9482,8565,9482,11991,8565
475,11991,9306,9392,9306,11991,9392
476,11991,8921,8936,8921,11991,8936
477,11991,1804,2107,1804,11991,2107
478,11991,1559,1562,1559,11991,1562
479,11991,2662,1913,2662,11991,1913
480,11991,9760,2422,9760,11991,2422
481,11991,11143,6678,11143,11991,6678
482,11991,11956,11957,11956,11991,11957
483,11991,2416,2318,2416,11991,2318
484,11991,2748,1761,2748,11991,1761
485,11991,11506,11499,11506,11991,11499
486,11991,9452,9023,9452,11991,9023
487,11991,8608,1604,8608,11991,1604
488,11991,9205,9013,9205,11991,9013
489,11991,9217,9008,9217,11991,9008
490,11991,11253,11257,11253,11991,11257
491,11991,11305,11297,11305,11991,11297
492,11991,8986,8942,8986,11991,8942
493,11991,9653,11469,9653,11991,11469
494,11991,9035,9303,9035,11991,9303
495,11991,11777,11816,11777,11991,11816
496,11991,11341,1628,11341,11991,1628
497,11991,11650,11554,11650,11991,11554
498,11991,6708,1645,6708,11991,1645
499,11991,8808,8603,8808,11991,8603
500,11991,4873,1609,4873,11991,1609
501,11991,2426,2465,2426,11991,2465
502,11991,8824,8825,8824,11991,8825
503,11991,9685,9522,9685,11991,9522
504,11991,9013,9005,9013,11991,9005
505,11991,11310,1609,11310,11991,1609
506,11991,1784,2443,1784,11991,2443
507,11991,9665,11479,9665,11991,11479
508,11991,9318,9317,9318,11991,9317
509,11991,11954,11552,11954,11991,11552
510,11991,9661,1883,9661,11991,1883
511,11991,3024,8610,3024,11991,8610
512,11991,9336,9023,9336,11991,9023
513,11991,11616,11578,11616,11991,11578
514,11991,9273,9272,9273,11991,9272
515,11991,9133,9296,9133,11991,9296
516,11991,9619,4675,9619,11991,4675
517,11991,9155,1641,9155,11991,1641
518,11991,11631,8839,11631,11991,8839
519,11991,8908,8905,8908,11991,8905
520,11991,9516,2553,9516,11991,2553
521,11991,9265,11735,9265,11991,11735
522,11991,11500,11495,11500,11991,11495
523,11991,9303,8960,9303,11991,8960
524,11991,2018,2059,2018,11991,2059
525,11991,8961,9055,8961,11991,9055
526,11991,2154,1804,2154,11991,1804
527,11991,2103,1651,2103,11991,1651
528,11991,9493,6671,9493,11991,6671
529,11991,9321,9313,9321,11991,9313
530,11991,9386,8960,9386,11991,8960
531,11991,9592,9531,9592,11991,9531
532,11991,11468,9495,11468,11991,9495
533,11991,9319,9313,9319,11991,9313
534,11991,9459,9460,9459,11991,9460
535,11991,8488,9697,8488,11991,9697
536,11991,2067,2465,2067,11991,2465
537,11991,8840,8854,8840,11991,8854
538,11991,8920,8923,8920,11991,8923
539,11991,2669,1926,2669,11991,1926
540,11991,2488,1651,2488,11991,1651
541,11991,8852,9473,8852,11991,9473
542,11991,8910,8904,8910,11991,8904
543,11991,2359,3839,2359,11991,3839
544,11991,9475,8866,9475,11991,8866
545,11991,11432,1635,11432,11991,1635
546,11991,9601,8852,9601,11991,8852
547,11991,2637,2166,2637,11991,2166
548,11991,6322,9622,6322,11991,9622
549,11991,1790,8323,1790,11991,8323
550,11991,4675,8719,4675,11991,8719
551,11991,11557,11785,11557,11991,11785
552,11991,9020,9017,9020,11991,9017
553,11991,9296,9072,9296,11991,9072
554,11991,9071,8958,9071,11991,8958
555,11991,9001,9336,9001,11991,9336
556,11991,2511,2119,2511,11991,2119
557,11991,8737,2809,8737,11991,2809
558,11991,11318,11317,11318,11991,11317
559,11991,11646,11649,11646,11991,11649
560,11991,9008,8987,9008,11991,8987
561,11991,9263,9264,9263,11991,9264
562,11991,1499,2185,1499,11991,2185
563,11991,11518,11408,11518,11991,11408
564,11991,3261,2625,3261,11991,2625
565,11991,11157,6679,11157,11991,6679
566,11991,9040,8989,9040,11991,8989
567,11991,9762,8598,9762,11991,8598
568,11991,1734,8769,1734,11991,8769
569,11991,8725,2226,8725,11991,2226
570,11991,11359,11320,11359,11991,11320
571,11991,1659,2465,1659,11991,2465
572,11991,9321,9317,9321,11991,9317
573,11991,9099,6708,9099,11991,6708
574,11991,2005,8609,2005,11991,8609
575,11991,4206,1615,4206,11991,1615
576,11991,1721,1683,1721,11991,1683
577,11991,11503,9726,11503,11991,9726
578,11991,1589,8603,1589,11991,8603
579,11991,1633,1644,1633,11991,1644
580,11991,5462,9493,5462,11991,9493
581,11991,11764,6707,11764,11991,6707
582,11991,2718,9964,2718,11991,9964
583,11991,11492,8948,11492,11991,8948
584,11991,8944,9281,8944,11991,9281
585,11991,11323,8587,11323,11991,8587
586,11991,9312,9319,9312,11991,9319
587,11991,9517,2099,9517,11991,2099
588,11991,11783,8610,11783,11991,8610
589,11991,1585,8603,1585,11991,8603
590,11991,2676,2097,2676,11991,2097
591,11991,1645,8588,1645,11991,8588
592,11991,9229,8948,9229,11991,8948
593,11991,8815,2443,8815,11991,2443
594,11991,9031,9014,9031,11991,9014
595,11991,2329,9528,2329,11991,9528
596,11991,2482,1810,2482,11991,1810
597,11991,9345,9072,9345,11991,9072
598,11991,5277,6666,5277,11991,6666
599,11991,9004,9005,9004,11991,9005
600,11991,9042,9391,9042,11991,9391
601,11991,9298,9289,9298,11991,9289
602,11991,9589,9588,9589,11991,9588
603,11991,11775,1647,11775,11991,1647
604,11991,9253,9242,9253,11991,9242
605,11991,1969,2465,1969,11991,2465
606,11991,11435,9580,11435,11991,9580
607,11991,2021,8769,2021,11991,8769
608,11991,8975,9340,8975,11991,9340
609,11991,8954,8977,8954,11991,8977
610,11991,9222,8942,9222,11991,8942
611,11991,2309,2507,2309,11991,2507
612,11991,9593,8867,9593,11991,8867
613,11991,9056,8965,9056,11991,8965
614,11991,8991,8992,8991,11991,8992
615,11991,1757,2340,1757,11991,2340
616,11991,9563,8588,9563,11991,8588
617,11991,8945,8977,8945,11991,8977
618,11991,11774,11785,11774,11991,11785
619,11991,9492,9752,9492,11991,9752
620,11991,1623,2801,1623,11991,2801
621,11991,5102,11784,5102,11991,11784
622,11991,11499,11503,11499,11991,11503
623,11991,11238,6723,11238,11991,6723
624,11991,8797,11183,8797,11991,11183
625,11991,2064,2248,2064,11991,2248
626,11991,11248,11249,11248,11991,11249
627,11991,11772,9531,11772,11991,9531
628,11991,9342,8977,9342,11991,8977
629,11991,1838,1917,1838,11991,1917
630,11991,11771,1635,11771,11991,1635
631,11991,8792,8769,8792,11991,8769
632,11991,8867,9589,8867,11991,9589
633,11991,1641,1599,1641,11991,1599
634,11991,8769,8867,8769,11991,8867
635,11991,9414,9416,9414,11991,9416
636,11991,9221,9361,9221,11991,9361
637,11991,11592,2806,11592,11991,2806
638,11991,1615,11433,1615,11991,11433
639,11991,8943,8945,8943,11991,8945
640,11991,9867,2113,9867,11991,2113
641,11991,8358,1513,8358,11991,1513
642,11991,1672,2694,1672,11991,2694
643,11991,1920,1777,1920,11991,1777
644,11991,8935,8922,8935,11991,8922
645,11991,9460,9461,9460,11991,9461
646,11991,2226,2746,2226,11991,2746
647,11991,2785,1895,2785,11991,1895
648,11991,11738,9265,11738,11991,9265
649,11991,2795,1796,2795,11991,1796
650,11991,11780,2981,11780,11991,2981
651,11991,9055,8979,9055,11991,8979
652,11991,11241,5909,11241,11991,5909
653,11991,9565,11477,9565,11991,11477
654,11991,8928,8922,8928,11991,8922
655,11991,1617,1611,1617,11991,1611
656,11991,8608,2625,8608,11991,2625
657,11991,1625,1632,1625,11991,1632
658,11991,1884,9643,1884,11991,9643
659,11991,9637,9639,9637,11991,9639
660,11991,9069,9042,9069,11991,9042
661,11991,9009,9008,9009,11991,9008
662,11991,2445,1866,2445,11991,1866
663,11991,9017,8968,9017,11991,8968
664,11991,9320,9322,9320,11991,9322
665,11991,2127,2335,2127,11991,2335
666,11991,11758,8588,11758,11991,8588
667,11991,1763,1796,1763,11991,1796
668,11991,11669,11476,11669,11991,11476
669,11991,9469,9490,9469,11991,9490
670,11991,2411,1866,2411,11991,1866
671,11991,8936,8920,8936,11991,8920
672,11991,11581,11957,11581,11991,11957
673,11991,8879,8817,8879,11991,8817
674,11991,9319,9322,9319,11991,9322
675,11991,8559,8603,8559,11991,8603
676,11991,9635,9588,9635,11991,9588
677,11991,9284,9014,9284,11991,9014
678,11991,11658,8320,11658,11991,8320
679,11991,11429,8320,11429,11991,8320
680,11991,9056,8989,9056,11991,8989
681,11991,1604,1632,1604,11991,1632
682,11991,11778,2625,11778,11991,2625
683,11991,9013,9012,9013,11991,9012
684,11991,9347,9212,9347,11991,9212
685,11991,8952,8968,8952,11991,8968
686,11991,1716,3228,1716,11991,3228
687,11991,6416,2416,6416,11991,2416
688,11991,9623,1635,9623,11991,1635
689,11991,6647,1866,6647,11991,1866
690,11991,11504,11495,11504,11991,11495
691,11991,11617,2113,11617,11991,2113
692,11991,11718,11717,11718,11991,11717
693,11991,8917,8925,8917,11991,8925
694,11991,1663,2059,1663,11991,2059
695,11991,11628,9077,11628,11991,9077
696,11991,11494,9726,11494,11991,9726
697,11991,9354,8967,9354,11991,8967
698,11991,1649,1644,1649,11991,1644
